,actual,predicted
631,0.28327868852459015,0.36313593
632,0.28333606557377045,0.36314183
633,0.2833934426229508,0.36314753
634,0.28345081967213115,0.36315304
635,0.28350819672131145,0.36315838
636,0.2835655737704918,0.36316353
637,0.2836229508196721,0.3631684
638,0.28368032786885244,0.36317316
639,0.28373770491803274,0.3631777
640,0.2837950819672131,0.36318198
641,0.28385245901639344,0.36318612
642,0.28390983606557374,0.36319
643,0.2839672131147541,0.36319378
644,0.2840245901639344,0.36319742
645,0.28408196721311474,0.3632007
646,0.28413934426229503,0.3632037
647,0.2841967213114754,0.3632067
648,0.28425409836065574,0.36320937
649,0.28431147540983603,0.363212
650,0.2843688524590164,0.36321437
651,0.2844262295081967,0.36321643
652,0.28448360655737703,0.36321855
653,0.28454098360655733,0.3632202
654,0.2845983606557377,0.3632218
655,0.28465573770491803,0.3632231
656,0.28471311475409833,0.36322442
657,0.2847704918032787,0.36322534
658,0.284827868852459,0.36322612
659,0.28488524590163933,0.36322662
660,0.2849426229508196,0.363227
661,0.285,0.36322728
662,0.2850573770491803,0.36322725
663,0.2851147540983606,0.36322704
664,0.285172131147541,0.36322656
665,0.28522950819672127,0.36322603
666,0.2852868852459016,0.36322525
667,0.2853442622950819,0.3632242
668,0.28540163934426227,0.36322302
669,0.2854590163934426,0.3632216
670,0.2855163934426229,0.36322
671,0.28557377049180327,0.3632182
672,0.28563114754098357,0.36321616
673,0.2856885245901639,0.36321396
674,0.2857459016393442,0.3632117
675,0.28580327868852456,0.363209
676,0.2858606557377049,0.3632063
677,0.2859180327868852,0.3632033
678,0.28597540983606556,0.36320016
679,0.28603278688524586,0.36319676
680,0.2860901639344262,0.36319318
681,0.2861475409836065,0.36318937
682,0.28620491803278686,0.36318547
683,0.2862622950819672,0.36318132
684,0.2863196721311475,0.363177
685,0.28637704918032786,0.36317253
686,0.28643442622950815,0.36316773
687,0.2864918032786885,0.3631628
688,0.2865491803278688,0.36315772
689,0.28660655737704915,0.36315235
690,0.2866639344262295,0.36314687
691,0.2867213114754098,0.36314124
692,0.28677868852459015,0.3631353
693,0.28683606557377045,0.36312914
694,0.2868934426229508,0.3631229
